Date,Open,High,Low,Close
11-January-2013,2190.93,2194.61,2135.69,2144.82,
14-January-2013,2149.40,2260.79,2136.36,2252.25,
15-January-2013,2261.83,2292.35,2251.29,2275.88,
16-January-2013,2276.52,2292.66,2238.55,2244.70,
17-January-2013,2248.39,2306.68,2244.61,2290.77,
18-January-2013,2298.12,2326.78,2286.73,2310.51,
21-January-2013,2313.28,2324.25,2275.51,2280.25,
22-January-2013,2281.27,2296.88,2230.04,2235.01,
23-January-2013,2246.32,2264.74,2145.09,2182.67,
24-January-2013,2188.69,2192.03,2079.21,2091.28,
25-January-2013,2081.56,2189.86,2061.56,2183.63,
28-January-2013,2195.94,2232.38,2193.20,2223.76,
29-January-2013,2230.64,2260.75,2172.20,2177.77,
30-January-2013,2182.59,2223.97,2182.59,2208.12,
31-January-2013,2203.03,2247.49,2203.03,2238.57,
1-February-2013,2241.34,2247.35,2193.25,2212.59,
4-February-2013,2221.34,2257.54,2195.11,2201.84,
5-February-2013,2189.75,2208.70,2166.65,2193.96,
6-February-2013,2205.96,2233.52,2191.75,2211.18,
7-February-2013,2201.89,2223.23,2167.79,2178.70,
8-February-2013,2193.76,2202.16,2143.16,2152.75,
11-February-2013,2160.72,2186.28,2151.23,2172.39,
12-February-2013,2151.30,2151.30,2042.24,2086.33,
13-February-2013,2098.97,2126.50,2051.87,2062.26,
14-February-2013,2062.10,2075.27,2022.64,2037.35,
15-February-2013,2009.15,2045.61,1995.73,2036.63,
18-February-2013,2048.06,2090.00,2042.93,2078.90,
